,Unnamed: 0,video_id,author,comment,comment_stem,vectores_tfidf,sentiment
2275,2275,fkXY5DtfVdY,UCE5gfsZW9VA8zaDWFwUZsCQ,"😂😂😂😂😂😂😂😂 hermanos españoles, mis más sentido pésame por el fallecimiento de las neuronas de esta y todas las personas que piensan asi😂😂😂😂",hermano espa ole same fallecimiento neurona toda persona piensan,[0. 0. 0. ... 0. 0. 0.],0.0
2276,2276,fkXY5DtfVdY,UCFxZApn-Gbi8YpFrjq4NurQ,El que era el micromachismo? No entendi a que se referia la vieja esa :0,micromachismo entendi referia vieja,[0. 0. 0. ... 0. 0. 0.],-1.0
2277,2277,fkXY5DtfVdY,UCzzTKMfz-N-iu_oQKSDPwOg,Imagínate a los senadores y diputados perder tiempo por esto 😂.,imag nate senador diputado perder tiempo,[0. 0. 0. ... 0. 0. 0.],-1.0
2278,2278,fkXY5DtfVdY,UCoCTzw5Y_GGZs7fhIq1fTfg,Señora... ¿No querría Ud. ponerse una rebequita para abrigarse y todos contentos?,querr poners rebequita abrigars contento,[0. 0. 0. ... 0. 0. 0.],0.0
2279,2279,fkXY5DtfVdY,UC-3C_mBMIAD5-JtQTHTkWBg,😂😂😂😂😂😂😂😂😂😂😂😂,,[0. 0. 0. ... 0. 0. 0.],
2280,2280,fkXY5DtfVdY,UCAfeRVgn1R8QGUxfjNZuXEw,Se puede pasar frío por 3 grados de diferencia?,pued pasar grado diferencia,[0. 0. 0. ... 0. 0. 0.],0.0
2281,2281,fkXY5DtfVdY,UCV3d3JwssKpADoDg5pHxEOQ,"Hoy me he despertado pensando en esto de los micromachismos. En la práctica significa que los hombres tenemos que estar constantemente vigilando nuestros pequeños gestos, en una especie de culpa perpetua, porque cualquier cosa que hagamos puede ser un micromachismo. No es que un hombre en concreto pueda ser o no machista, sino que es la criminalización constante del hombre, de todos los hombres, que deberá estar auto vigilándose continuamente, como si fuera su propio carcelero.",despertado pensando micromachismo ctica significa hombr constantement vigilando pequ gesto especi culpa perpetua cualquier cosa hagamo pued micromachismo hombr concreto pueda machista sino criminalizaci constant hombr hombr deber auto vigil ndose continuament propio carcelero,[0. 0. 0. ... 0. 0. 0.],0.0
2282,2282,fkXY5DtfVdY,UCyi6nSM8KaHVm2xDb96z1RA,Yo soy team frio y si ella pasa frío en ese lugar pues que se siente a delante a pasar calor que yo en ese puesto soy feliz,team frio pasa lugar pue delant pasar calor puesto feliz,[0. 0. 0. ... 0. 0. 0.],0.0
2283,2283,fkXY5DtfVdY,UCU9yBx8n4DxBjjyV1C_QDuA,Quién es esta perita en dulce?,perita dulc,[0. 0. 0. ... 0. 0. 0.],0.0
2284,2284,fkXY5DtfVdY,UCm_YpsKg8wQm8BLTWL4lJxQ,😮😮😮😮😮🫢🫢🫢🫢🫢🫢🫢🫤🫤🫤🙄🙄🙄🙄😲😲😲😲😖😖😖😖,,[0. 0. 0. ... 0. 0. 0.],
2285,2285,fkXY5DtfVdY,UCZuqPdzP6JzWlSv01zeA9qw,Es de tener cuidado con gente que lleve corte de cabello raro. Siempre tienen la cabeza al revez,tener cuidado gent lleve cort cabello raro siempr cabeza revez,[0. 0. 0. ... 0. 0. 0.],0.0
2286,2286,fkXY5DtfVdY,UChJD3XCLgidIuxNRRQorIyQ,Pero que dice este cacho carne con ojos suerte que debe estar ya en el paro.,dice cacho carn ojo suert debe paro,[0. 0. 0. ... 0. 0. 0.],0.0
2287,2287,fkXY5DtfVdY,UCbCPwNNmrPSLtMxZhTSrwSw,Arriba España acondicionada,arriba espa acondicionada,[0. 0. 0. ... 0. 0. 0.],1.0
2288,2288,fkXY5DtfVdY,UC1dFQLSncuZgl8AAM3sZmcA,"El problema no es esra gente, el problema es la gente que les puso ahí.",problema esra gent problema gent puso,[0. 0. 0. ... 0. 0. 0.],-1.0
2289,2289,fkXY5DtfVdY,UC1dFQLSncuZgl8AAM3sZmcA,Hay que bruta póngale cero.,bruta ngale cero,[0. 0. 0. ... 0. 0. 0.],0.0
2290,2290,fkXY5DtfVdY,UCucqhhW2yOVSYPEC5FAXYFA,Momento españa,momento espa,[0. 0. 0. ... 0. 0. 0.],0.0
2291,2291,fkXY5DtfVdY,UC7eKfP2itaEpgC2PI7NK-2w,"la chica tiene toda la razon , el que va de papi Barcala alcalde del PP se tiene que callar si no sabe lo que le estan diciendo y si le molesta lo de micromachismo a otros nos molesta que repartan carnets de patriotas y tenemos que aguantarles,",chica toda razon papi barcala alcald callar sabe estan diciendo molesta micromachismo molesta repartan carnet patriota aguantarl,[0. 0. 0. ... 0. 0. 0.],-1.0
2292,2292,4vVd0X_wuQE,UCZTD8DyAKc6gIyI1h75h18g,Que triste que la usen de propaganda anti hombres. Cuando solo fue un bastardo subnormal el que le hiso eso. Pocos manchan a todos.,trist usen propaganda anti hombr solo bastardo subnorm hiso poco manchan,[0. 0. 0. ... 0. 0. 0.],-1.0
2293,2293,4vVd0X_wuQE,UCgdms9Hl4KKntjYMTwSZV_w,Demagogia barata.,demagogia barata,[0. 0. 0. ... 0. 0. 0.],-1.0
2294,2294,4vVd0X_wuQE,UCYWA6j-FxqlVxuX6HKhdXUg,"Claro y la gente esta tan contenta que vota a vox que quiere terminar con esa ley, aceptalo euronwes ud no quieren la igualdad de genero solo quieren que las feminazis tangan sus chiringitos por que compitiendo en el mercado como todos no se hacen ni una.",claro gent contenta vota quier terminar aceptalo euronw quieren igualdad genero solo quieren feminazi tangan chiringito compitiendo mercado hacen,[0. 0. 0. ... 0. 0. 0.],-1.0
2295,2295,4vVd0X_wuQE,UCf51CQ8rkoF9nUF9r88rIlw,pues vaya ejemplo de mierda. Lo dice un abogado harto de la legislación actual en esta materia.,pue vaya ejemplo mierda dice abogado harto legislaci actual materia,[0. 0. 0. ... 0. 0. 0.],-1.0
2296,2296,4vVd0X_wuQE,UCOgS3P73JT2P6_EVUzBRKfQ,"Que ridiculo reducir todo a algo como el machismo es más complejo, es la falta de formación y cuidado en el desarrollo de la estructura conductual de un individuo ya sea del género que sea, incluso propio de la naturaleza de algunos individuos, y fue un caso o otro debería identificarse y dar las terapias adecuadas ver su evolución, y esto es tan complejo que la mayoría(en especial por los políticos en confabulación con las asociaciones subvencionadas) solo asumen que todo los problemas sicológicos de una persona y de una sociedad se resumen en machismo, cuanta estupidez por favor y se dicen llamar progresistas deberían llamarse simplistas.",ridiculo reducir machismo complejo falta formaci cuidado desarrollo estructura conductu individuo nero incluso propio naturaleza individuo caso deber identificars terapia adecuada evoluci complejo mayor especi tico confabulaci asociacion subvencionada solo asumen problema sicol gico persona sociedad resumen machismo cuanta estupidez favor dicen llamar progresista deber llamars simplista,[0. 0. 0. ... 0. 0. 0.],-1.0
2297,2297,4vVd0X_wuQE,UCOgS3P73JT2P6_EVUzBRKfQ,"Todo esto es un sin sentido que no va solucionar nada solo crea nuevos problemas, si en verdad quieren hacer algo más haya de ganar votos de estos grupos victimizados, debería tratar de preocuparse por generar más  empleos   y si van a crear centros de ayuda que sea para la salud mental y que sean para todos.",solucionar solo crea nuevo problema verdad quieren hacer ganar voto grupo victimizado deber tratar preocupars generar empleo crear centro ayuda salud mental,[0. 0. 0. ... 0. 0. 0.],-1.0
2298,2298,4vVd0X_wuQE,UC1i7jwUd-ITlegRqjYoo0bQ,La violencia no tiene género...,violencia nero,[0. 0. 0. ... 0. 0. 0.],0.0
2299,2299,4vVd0X_wuQE,UCas1geObPimBR1dcJ8bFTiA,la bajaron subiendo la violencia estatal contra los varones con denuncias dudosas,bajaron subiendo violencia estat varon denuncia dudosa,[0. 0. 0. ... 0. 0. 0.],-1.0
2300,2300,IS47qiD0egs,UCLrfLJswsfm5j5RqTUJOoXw,"Y cuando el ""no más violencia contra el hombre maltratado""?",violencia hombr maltratado,[0. 0. 0. ... 0. 0. 0.],-1.0
2301,2301,IS47qiD0egs,UCqg5nFEKOKFQMHgSUY-yoEg,"Si existe un afán de los Estados liberales en incluir la temática de género en sus políticas públicas con dinero fiscal ¿Porqué no existe un ministerio de los obreros y equidad de clase? ¿Será que existen derechos gregario y onanistas egoísmos colectivos, defensas gremiales sin conexión alguna con la realidad vivida bajo un contexto totalitario y autoritario de un sistema económico y político liberal de forma pero fascista de fondo?",exist liberal incluir tica nero tica blica dinero fiscal porqu exist ministerio obrero equidad clase existen derecho gregario onanista smo colectivo defensa gremial conexi alguna realidad vivida bajo contexto totalitario autoritario sistema econ mico tico liber forma fascista fondo,[0. 0. 0. ... 0. 0. 0.],-1.0
2302,2302,IS47qiD0egs,UCi58omdgMOW1KgVyzXLIuAQ,"0:13 si el tío dijera eso desde un Mercedes Benz, sería un halago :v",dijera merced benz halago,[0. 0. 0. ... 0. 0. 0.],0.0
2303,2303,IS47qiD0egs,UC1d2i8TJiIF8YwQ70w0pIJQ,Se parece a una película de terror,parec cula terror,[0. 0. 0. ... 0. 0. 0.],-1.0
2304,2304,IS47qiD0egs,UCkNsv4kgr2VffoIX5O3ZXPQ,Son más de 2000 años de violencia contra la mujer la iglesia y las religiones son los culpables porque se apoderaron del mundo y crearon reglas que solo favorecía al hombre w olvidaron que la mujer es la que crea la vida (dios es mujer) y la acusaban de bruja y quemaban en hogueras,violencia mujer iglesia religion culpabl apoderaron mundo crearon regla solo favorec hombr olvidaron mujer crea vida dio mujer acusaban bruja quemaban hoguera,[0. 0. 0. ... 0. 0. 0.],-1.0
2305,2305,IS47qiD0egs,UCYWscUwhB-sxfnNbf9fB_eQ,Uy yo no creía que el hombre chileno fuera igual de machista y lujurioso que el yucateco. Saludos.,hombr chileno igual machista lujurioso yucateco saludo,[0. 0. 0. ... 0. 0. 0.],-1.0
2306,2306,IS47qiD0egs,UCUY4qnaE8clTp1GfxdktZhw,Busquensen otro mulo que laburen para ustedes reinas  y listo jajaja,busquensen mulo laburen usted reina listo jajaja,[0. 0. 0. ... 0. 0. 0.],0.0
2307,2307,IS47qiD0egs,UC7AW7ZE79aa99vaIABGFUsQ,Si yo fuera la señora le pegaria a ese señor.,pegaria,[0. 0. 0. ... 0. 0. 0.],0.0
2308,2308,IS47qiD0egs,UCS-DFhk3GmHn8nwmFazMEjQ,Dicen violencia y en una parte sale que el tipo agarra su cel,dicen violencia part sale tipo agarra,[0. 0. 0. ... 0. 0. 0.],0.0
2309,2309,IS47qiD0egs,UC4zw6RLdNOWGyO7kjrQABQg,NO MAS VIOLENCIA CONTRA LAS MUJERES! NO MAS!,violencia mujer,[0. 0. 0. ... 0. 0. 0.],-1.0
2310,2310,IS47qiD0egs,UCyRmao4jIIKBaJeCYWfRFUw,Sip bueno quien tiene hambre,bueno hambr,[0. 0. 0. ... 0. 0. 0.],0.0
2311,2311,IS47qiD0egs,UCpLCgLLSoRyHH2xyG-eZU3g,Falto el maltrato entre una pareja del mismo sexo,falto maltrato pareja mismo sexo,[0. 0. 0. ... 0. 0. 0.],0.0
2312,2312,IS47qiD0egs,UCDptCfuAlAMRgGE7bnEGCqQ,Cuando uno pal hombre si esta weas las financian con impuestos,hombr wea financian impuesto,[0. 0. 0. ... 0. 0. 0.],-1.0
2313,2313,IS47qiD0egs,UCYxjP0l6iFzkbo79FjXV_ow,No+violencia conta la mujer,violencia conta mujer,[0. 0. 0. ... 0. 0. 0.],-1.0
2314,2314,IS47qiD0egs,UCmS73-SRkjlV0ac8cEbYQNQ,"Oigan pero y los hombres? Ellos también reciben violencia por las mujeres :/, o mínimo tuvieron que hacer uno por la violencia de ambos géneros",oigan hombr tambi reciben violencia mujer nimo hacer violencia ambo nero,[0. 0. 0. ... 0. 0. 0.],-1.0
2315,2315,IS47qiD0egs,UCxMjbXO1-HP5N749ZK80hNQ,se están revelando >:(,revelando,[0. 0. 0. ... 0. 0. 0.],0.0
2316,2316,IS47qiD0egs,UCu0ToCel1MIPaxzQ3v2RcBA,"Ojala hagan uno para el hombre también, porque el recibe mas violencia",ojala hagan hombr tambi recib violencia,[0. 0. 0. ... 0. 0. 0.],0.0
2317,2317,IS47qiD0egs,UCbTQPGUDwDeFi6JwPDib0qw,ustedes tienen polola?,usted polola,[0. 0. 0. ... 0. 0. 0.],0.0
2318,2318,IS47qiD0egs,UCVhC3CVw_CbmV2OjgtOMM5g,God,,[0. 0. 0. ... 0. 0. 0.],
2319,2319,IS47qiD0egs,UCj9xsxFG3RuPUavhkrlXwQw,Y que pasa  con los hombre???,pasa hombr,[0. 0. 0. ... 0. 0. 0.],0.0
2320,2320,bsT_Xqy6Gyk,UCRixf-xUVyclta_fjwvYGkA,"La ley de violencia de género es una ley machista, homófoba y totalitaria.",violencia nero machista foba totalitaria,[0. 0. 0. ... 0. 0. 0.],-1.0
2321,2321,bsT_Xqy6Gyk,UCAQuddpfUKTwkGZ-8sWxSuA,Osea los travestis no estan protegidos,osea travesti estan protegido,[0. 0. 0. ... 0. 0. 0.],0.0
2322,2322,bsT_Xqy6Gyk,UCcjiK5wewYhC4X0O2SqA2GA,"Nuesto código civil necesita un cambio urgente,no solo en estos temas,en TODO",nuesto digo civil necesita cambio urgent solo tema,[0. 0. 0. ... 0. 0. 0.],0.0
2323,2323,bsT_Xqy6Gyk,UCwsXmiU7vTrkTfOr6o3xOBA,"Hola. Estoy trabajando el tema de la violencia domestica para un proyecto de la u, me gustaría que me aclarara si violencia domestica es lo mismo que la violencia Intra-familiar, o si hay diferencias y cuales serian.",hola trabajando tema violencia domestica proyecto gustar aclarara violencia domestica mismo violencia intra familiar diferencia cual serian,[0. 0. 0. ... 0. 0. 0.],0.0
2324,2324,bsT_Xqy6Gyk,UCYJdCGLRfEVi1QsmCkmTs7g,"Una pregunta, siempre que un hombre ejerce violencia contra su mujer es considerado automáticamente de violencia de género? Quiero decir, en estos casos no se debe demostrar que el hombre la ha agredido por el simple hecho de ser mujer?",pregunta siempr hombr ejerc violencia mujer considerado autom ticament violencia nero quiero decir caso debe demostrar hombr agredido simpl hecho mujer,[0. 0. 0. ... 0. 0. 0.],-1.0
2325,2325,JI9Z6yiZ5p4,UC0WEPuTTxgFa4My-IKYoZew,Hermoso,hermoso,[0. 0. 0. ... 0. 0. 0.],0.0
2326,2326,JI9Z6yiZ5p4,UCArpQmKEn7VFM5OmQ8O_6Eg,"Primero, mas bien seria pasodoble feminista, pero aclopar la palabra feminista a cualquier cosa da fatiguita, dejemosno de machismo y feminismo que son la misma basura, y mas igualdad real, entre el joven y el anciano la mujer y el hombre, minusválidos y no minusválidos, blancos y negros... USAN EL FEMINISMO DE ARMA POLITICA!!",primero bien seria pasodobl feminista aclopar palabra feminista cualquier cosa fatiguita dejemosno machismo feminismo misma basura igualdad real joven anciano mujer hombr minusv lido minusv lido blanco negro usan feminismo arma politica,[0. 0. 0. ... 0. 0. 0.],-1.0
2327,2327,JI9Z6yiZ5p4,UCJwSuXllHV_dpUFbze9sLpg,🎩🎩,,[0. 0. 0. ... 0. 0. 0.],
2328,2328,JI9Z6yiZ5p4,UCzz91f9-6BTDGOFZfCDefWg,Descerebrados con lobotomia hecha.Mierda de progresismo.ruina y ambre es lo q nos trae.El feminismo woke os tiene lobotizados tontos,descerebrado lobotomia hecha mierda progresismo ruina ambr trae feminismo woke lobotizado tonto,[0. 0. 0. ... 0. 0. 0.],-1.0
2329,2329,JI9Z6yiZ5p4,UCumZ8X-XqZjFlxE9C18ax2w,"Orgullosamente mangina, aliade, progre, deconstruide y virgen a los 67🥰❤️",orgullosament mangina aliad progr deconstruid virgen,[0. 0. 0. ... 0. 0. 0.],1.0
2330,2330,JI9Z6yiZ5p4,UCKSDxYgEnJufuruRxMmkHag,Mangina,mangina,[0. 0. 0. ... 0. 0. 0.],0.0
2331,2331,JI9Z6yiZ5p4,UCFSafaxdOWRwXLqSmbegNnA,Muy hermosa canción lo dice todo,hermosa canci dice,[0. 0. 0. ... 0. 0. 0.],1.0
2332,2332,JI9Z6yiZ5p4,UCYCbOpcoVC1vRitew0Yk15A,Ole ahí.,,[0. 0. 0. ... 0. 0. 0.],
2333,2333,JI9Z6yiZ5p4,UCbAb3B9sDCpuwDhsRoppoUQ,Escuchad mojabragas féministas si para los que han hecho la canción no la vais a poner por mucho féministo que seáis no sois atractivo para ellas venga salud,escuchad mojabraga minista hecho canci vai poner ministo atractivo venga salud,[0. 0. 0. ... 0. 0. 0.],0.0
2334,2334,JI9Z6yiZ5p4,UCjp7bZB6b1RCiQFGV9SeHjw,"Machito de turno.... si eso no es propagar el odio contra la mitad de la población, los hombres, no se que será.  Lamentable.",machito turno propagar odio mitad poblaci hombr lament,[0. 0. 0. ... 0. 0. 0.],-1.0
2335,2335,JI9Z6yiZ5p4,UCmdq29R_u3tJVG2ZoYcY-Ww,Aliades.... 🤣🤣🤣🤣🤣🤣,aliad,[0. 0. 0. ... 0. 0. 0.],0.0
2336,2336,JI9Z6yiZ5p4,UCYN1tvx_0rWuaFOLFmEMInw,Traduzione in italiano,traduzion italiano,[0. 0. 0. ... 0. 0. 0.],0.0
2337,2337,JI9Z6yiZ5p4,UCK_fg5-tyBcJ0hw8y16-P_A,Feminista una chirigota donde no hay espacio para mujeres? Son todos varrones. Q tiene de feminista eso. ?,feminista chirigota espacio mujer varron feminista,[0. 0. 0. ... 0. 0. 0.],0.0
2338,2338,JI9Z6yiZ5p4,UC_m-_Js5_uwJ6Ls7bQ4rjhQ,Elegante clarito y con dos narices. Gracias chicos. Tod@s contra el machismo,elegant clarito naric gracia chico machismo,[0. 0. 0. ... 0. 0. 0.],-1.0
2339,2339,JI9Z6yiZ5p4,UCMH0vBNoAgVEN4LJ2_06kCA,Que bonito es❤,bonito,[0. 0. 0. ... 0. 0. 0.],0.0
2340,2340,JI9Z6yiZ5p4,UCgKIdBkKjnRzTKdWtUHnJOA,Le sacan la gracia al flamenco,sacan gracia flamenco,[0. 0. 0. ... 0. 0. 0.],0.0
2341,2341,JI9Z6yiZ5p4,UCbwPJQyrEcbSzvDnyPQLdDA,Yo soy mujer pero os digo chuflas a los chirigoteros porque vais al sol k más calienta en otros tiempos ustedes contaban sobre  mujeres mala y hombres buenos y honrados  porque ahora os   cagais  aki lo k ay k tener respeto a todo el mundo sea hombre o mujer  y no os cambiéis tanto la camisa .  Con los temas k os interesa eso es ser muy bajo  k malo tiene un piropo bonito  o eske ustedes no lo habéis echado nunca panolis. Habrá algo más bonito  y andaluz k decir un piropo bonito a una hembra de tronio  yo como mujere  me siento orgullosa señal de k lo valgo ahora una grosería no eso es distinto. Pero vamos k ahora está de moda atacar a todas la cosas de machote Alós piropos al toreo  hombre está bien k aya hombres blandengues y afeminado pero también tiene k haber macho no? Porque sino se acaba la especie humana . Digo macho de tíos con huevos no machistas k es otra cosa,mujer digo chufla chirigotero vai calienta tiempo usted contaban mujer mala hombr bueno honrado ahora cagai tener respeto mundo hombr mujer cambi camisa tema interesa bajo malo piropo bonito esk usted echado nunca panoli habr bonito andaluz decir piropo bonito hembra tronio mujer siento orgullosa valgo ahora groser distinto vamo ahora moda atacar toda cosa machot piropo toreo hombr bien hombr blandengu afeminado tambi haber macho sino acaba especi humana digo macho huevo machista cosa,[0. 0. 0. ... 0. 0. 0.],-1.0
