,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
1259,Rxk4qK2_RrI,UCq0L7PUHnDE78TLbOaNIwKw,"Consulta, me compre un tarrito de bcaa sin sabor, es un polvo blanco que sabe asqueroso y tiene olor a soya... es normal eso? o me estafaron?",[0. 0. 0. ... 0. 0. 0.],consulta compr tarrito bcaa sabor polvo blanco sabe asqueroso olor soya normal estafaron,-1,0.053368087857961655,0.010782710276544094,0.03031839057803154
1266,x63geNGsY_k,UCFhiIPFb--CRTOvP_VfRzXg,"Horrible, horrible, es un batallar a diario , no solo tengo la fibromialgia, si no también síndrome de Scjogren… los dolores y el cansancio no me dejan tener vida😢",[0. 0. 0. ... 0. 0. 0.],horribl horribl batallar diario solo fibromialgia tambi ndrome scjogren dolor cansancio dejan tener vida,-1,0.03106425702571869,0.0064202104695141315,0.017298351973295212
1267,x63geNGsY_k,UCggBvzwRWLGhGtOc1g5i7YA,Mi familia fue muy crítica y cero ayuda con mi salud,[0. 0. 0. ... 0. 0. 0.],familia tica cero ayuda salud,-1,0.7222548127174377,0.03692694380879402,0.366823673248291
1269,x63geNGsY_k,UC4m0LpxLEa5ydh1x2_aqb_w,Llevo más de 27 años con esa enfermedad y es muy triste . cuando tengo crisis de dolor agudo tomo el artribiom y me calma bastante,[0. 0. 0. ... 0. 0. 0.],llevo enfermedad trist crisi dolor agudo tomo artribiom calma bastant,-1,0.01609017141163349,0.012540668249130249,0.014533182606101036
1272,x63geNGsY_k,UC5laJMSTb8m-CnzDLUfzTOQ,Es difícil me lesione un pie todo por caminar querer tener una salud por querer caminar 15 minutos diarios  tengo depresión todo me da alergia me duele las cervicales intestinos musculos tengo un hijo autista con TDH odio ser inservible le digo a dios no es justo que me aya enfermado muchas veces me quiero suicidar no tengo padres quien me apoye es tan frustrante todo por ser sensible desde niña todo me afectó en mi Miles me maltrataron mi adolescencia y mi adultez el cansancio no dormir y cuidar Ami hijo es tan difícil me llevo ala fibromialgia  no quiero ser una carga para mí pareja si sigo lesionandome cada ves más me suicidare,[0. 0. 0. ... 0. 0. 0.],lesion caminar querer tener salud querer caminar minuto diario depresi alergia duel cervical intestino musculo hijo autista odio inserv digo dio justo enfermado mucha vece quiero suicidar padr apoy frustrant sensibl afect mile maltrataron adolescencia adultez cansancio dormir cuidar hijo llevo fibromialgia quiero carga pareja sigo lesionandom cada suicidar,-1,0.024079620838165283,0.007466312497854233,0.021925188601017
1273,x63geNGsY_k,UCOe6OmD-s2ygX7GBpZYFd5Q,Aquí en Colombia solo mandan pregabalina,[0. 0. 0. ... 0. 0. 0.],colombia solo mandan pregabalina,-1,0.5503337979316711,0.01821145787835121,0.15644893050193787
1274,x63geNGsY_k,UCN6IJJzidabBriQyWSgD7iw,"Esta enfermedad es muy dura, es una lucha constante diario contra el dolor, y no es un dolorcillo cualquiera, no hay que dejar de luchar, animos a todos los que padecemos fibromialgia!!",[0. 0. 0. ... 0. 0. 0.],enfermedad dura lucha constant diario dolor dolorcillo cualquiera dejar luchar animo padecemo fibromialgia,-1,0.03279972821474075,0.007385204080492258,0.013214909471571445
1275,x63geNGsY_k,UC6rcpBimwjlNtXmrNH3yYqA,Es muy dificil vivir con ella ya que nadie te comprende,[0. 0. 0. ... 0. 0. 0.],dificil vivir nadi comprend,-1,0.03160160779953003,0.009243260137736797,0.019550185650587082
1277,x63geNGsY_k,UCwi3q12l9K0Z67LiCzKAoJg,"Asi es lo peor de esta enfermedad,  esque la gente no te cree, y lo todavia mas sentido, q tu familia tampoco te cree, porq quiza un dia te ve bien o mas o menos y al otro no te quieres mover, es muy difícil 😂",[0. 0. 0. ... 0. 0. 0.],peor enfermedad esqu gent cree todavia familia tampoco cree porq quiza bien meno quier mover,-1,0.09103243052959442,0.01517324335873127,0.038973525166511536
1279,x63geNGsY_k,UCOQjOragEUt25KXuMSnjl7Q,Es triste sentir uno todos los días que a pesar de querer hacer no podemos no podemos entender que nos duele más queremos dormir y no podemos queremos descansar y no podemos a pesar de que dicen  que  debemos y tenemos que convivir con la enfermedad los Dolores continuos la falta de concentración falta de sueño  y también luchar con las ganas de morir aunque sepamos que esta mal pensarlo pero que a pesar de todo lo que sentimos no hay nadie que nos comprenda y pueda entender el cansancio con el que vivimos 😢😢😢,[0. 0. 0. ... 0. 0. 0.],trist sentir pesar querer hacer podemo podemo entend duel queremo dormir podemo queremo descansar podemo pesar dicen debemo convivir enfermedad dolor continuo falta concentraci falta tambi luchar gana morir aunqu sepamo pensarlo pesar sentimo nadi comprenda pueda entend cansancio vivimo,-1,0.04392268508672714,0.007139564026147127,0.023719608783721924
1284,x63geNGsY_k,UCCWmCLwXd1GMtz64ArHiDdA,La alimentación es clave esto es una enfermad autoinmune como fribromialgia y la autofagia.,[0. 0. 0. ... 0. 0. 0.],alimentaci clave enfermad autoinmun fribromialgia autofagia,-1,0.07885365933179855,0.021385617554187775,0.045723333954811096
1286,v9F2i8hoLRg,UC-6algi2mSUX6h6zybnev6w,"Menos tenía que haber , es una vergüenza ir hoy a tu medico de cabecera y que te diga que no puede recetarte y que tienes en tu casa. Tomate lo que tengas en casa. Que te pongas el bozal, no me acabas de decir que no tengo nada y no me puedes recetar , para que quieres que me ponga el bozal. Vergüenza y le pones una reclamación y la tiran a la basura. La próxima reclamación va ser en la guardia civil , pa que hagas tú puto trabajo . Y si no te gusta tu trabajo haz otra cosa , no pasa nada .",[0. 0. 0. ... 0. 0. 0.],meno haber verg enza medico cabecera diga pued recetart casa tomat casa ponga bozal acaba decir pued recetar quier ponga bozal verg enza pone reclamaci tiran basura xima reclamaci guardia civil haga puto trabajo gusta trabajo cosa pasa,-1,0.043986935168504715,0.009257677011191845,0.030498046427965164
1287,v9F2i8hoLRg,UCEUM8J7ethbHyfP3FCgPg4g,"Si una negligencia médica es en la praxis imposible de demostrar en España, entonces como quieren tener las mismas condiciones que otros países europeos donde la responsabilidad del médico no acaba en el quirófano?",[0. 0. 0. ... 0. 0. 0.],negligencia dica praxi impos demostrar espa entonc quieren tener misma condicion europeo responsabilidad dico acaba quir fano,-1,0.056868284940719604,0.013854237273335457,0.03299065679311752
1290,v9F2i8hoLRg,UCsTF8MFQry9UP4QfsMfOXNw,"Un contracto solo para medio ano y mala paga! !!! Claro que espana pierde medicos, buenos academicos y muchos jovenes! !!!!!",[0. 0. 0. ... 0. 0. 0.],contracto solo medio mala paga claro espana pierd medico bueno academico joven,-1,0.27582237124443054,0.015538510866463184,0.0673147514462471
1291,v9F2i8hoLRg,UC6OTaCdGgLWDx68Z5dhqn_w,Normal que los medicos se vallan de españa esto se esta volviendo mal la situacion,[0. 0. 0. ... 0. 0. 0.],normal medico vallan espa volviendo situacion,-1,0.21587084233760834,0.008280301466584206,0.07007252424955368
1292,v9F2i8hoLRg,UCpQ4jN47N2VM7Ba1uyG_djQ,"nosotros los formamos con nuestros impuestos y luego se van a paises vecinos porque ganan el doble o el triple y con contrato minimo 2 años , lo mismo que aqui a horas y a dias, asi estamos ,que no quieren trabajar aqui",[0. 0. 0. ... 0. 0. 0.],formamo impuesto luego pais vecino ganan dobl tripl contrato minimo mismo aqui hora dia quieren trabajar aqui,-1,0.25318026542663574,0.00808491837233305,0.056866470724344254
1294,v9F2i8hoLRg,UCjw7G2ltOh0MZgCPlRg7WTA,"La Democracia ampara y protege la Libertad. Una ley de Memoria ''democrática'' que no protege la libertad del que quiera decir su opinión, sobre LO QUE SEA, es cualquier cosa menos democrática. Por su propia definición. 
Una ley de Memoria, que prohíba hablar y publicar con libertad sobre CUALQUIER TEMA, sea Franc*, sea Fidel Castro, o sea lo que sea, es una ley totalmente anti-democrática, intolerante, instrumento de represión, y germen de Tortura y Genocidio.",[0. 0. 0. ... 0. 0. 0.],democracia ampara proteg libertad memoria democr tica proteg libertad quiera decir opini cualquier cosa meno democr tica propia definici memoria proh hablar publicar libertad cualquier tema franc fidel castro totalment anti democr tica intolerant instrumento represi germen tortura genocidio,-1,0.041038878262043,0.010791385546326637,0.03610192611813545
1297,gOczV8lesJQ,UCIq2TESUL93RnIj9er24Gjw,"1150 euros por trabajar en una residencia privada. Pfffff, normal que ninguno de nosotros queramos trabajar allí, es horrible.",[0. 0. 0. ... 0. 0. 0.],euro trabajar residencia privada pfffff normal ninguno queramo trabajar horribl,-1,0.15692304074764252,0.00597146712243557,0.0627344474196434
1298,gOczV8lesJQ,UCIq2TESUL93RnIj9er24Gjw,"Gran vídeo! pero eso no se puede traspolar al trabajo de enfermería en otras comunidades. Hablas de un salario base, pero por ejemplo donde trabajo yo, en el SERGAS en Galicia, estando en las listas de contratación, cobras por días trabajados. Aquí en Galicia la tónica es esa, raro es que te ofrezcan un contrato de mínimo un mes, en verano puede ser. Yo estuve en la privada y bien es cierto que se cobra muuuucho menos que en la pública. (Residencias, al menos las de aquí, pagan una miseria, y todos huyen de ellas). Saludiños.",[0. 0. 0. ... 0. 0. 0.],gran pued traspolar trabajo enferm comunidad habla salario base ejemplo trabajo serga galicia lista contrataci cobra trabajado galicia nica raro ofrezcan contrato nimo verano pued privada bien cierto cobra muuuucho meno blica residencia meno pagan miseria huyen saludi,-1,0.5022472143173218,0.011366691440343857,0.19389061629772186
1311,gOczV8lesJQ,UCgVT8wBwm0G61ti7zT9imnA,Pues la vdd me parece un sueldo muy malo para ser enfermero.. te tienes q matar para llegar a 3000 y con IRPF del 2%>>>no sé xq no salis a la calle a quejaros..,[0. 0. 0. ... 0. 0. 0.],pue parec sueldo malo enfermero matar llegar irpf sali call quejaro,-1,0.0748252347111702,0.023061003535985947,0.046816445887088776
1321,ElTBQ0xBkdI,UCAQ3iB3LboPoHmAj-4eH4-w,Es una Estafa...es iluso pensar que sujetando un fierro te escaneará todo el cuerpo...no se deje engañar.,[0. 0. 0. ... 0. 0. 0.],estafa iluso pensar sujetando fierro escanear cuerpo deje enga,-1,0.026530081406235695,0.00975107029080391,0.013279183767735958
1324,ElTBQ0xBkdI,UCePIcJ4MxneAykfqhE4-Clg,FRAUDE SIN EVIDENCIA CIENTIFICA. TENED CUIDADO. SOLO QUIEREN SACAROS EL DINERO.,[0. 0. 0. ... 0. 0. 0.],fraud evidencia cientifica cuidado solo quieren sacaro dinero,-1,0.08161747455596924,0.009464545175433159,0.03368691727519035
1327,ElTBQ0xBkdI,UCLrNiBVxfsCMfp-xZytOQZQ,"esto es una estafa! y la television todavia le da espacio, esto no tiene ningun respaldo cientifico. es completamente una burla a la inteligencia humana..",[0. 0. 0. ... 0. 0. 0.],estafa televis todavia espacio ningun respaldo cientifico completament burla inteligencia humana,-1,0.03902680054306984,0.010615757666528225,0.02677709050476551
1329,ElTBQ0xBkdI,UCHbTH93ONmmieF5XCTPKsdA,"Fraude, estafa. No se dejen engañar, esto no tiene ningún fundamento médico, científico ni de ningún tipo.",[0. 0. 0. ... 0. 0. 0.],fraud estafa dejen enga ning fundamento dico cient fico ning tipo,-1,0.02239886298775673,0.013327203691005707,0.021362222731113434
1331,ElTBQ0xBkdI,UCpDerBBA5yieHbbFMiatdjg,Jajajajaja hasta donde llegaron los estafadores,[0. 0. 0. ... 0. 0. 0.],jajajajaja llegaron estafador,-1,0.05881742015480995,0.02959873341023922,0.06612095236778259
1346,-aMZRgMDEDU,UCgm_HEVOJBQiKNvI_1prLeA,Hablo como cantinflas y no dijo ni mieeeeerrrrddddda q video más malo,[0. 0. 0. ... 0. 0. 0.],hablo cantinfla dijo mieeeeerrrrddddda video malo,-1,0.027371931821107864,0.017490258440375328,0.01897316239774227
1354,-aMZRgMDEDU,UCbeishdN94J-TEAH3DllajA,Carrefull raro no,[0. 0. 0. ... 0. 0. 0.],carreful raro,-1,0.04768972471356392,0.017464973032474518,0.027347376570105553
1357,sehNmNEBCDw,UCPaBZzVImtE4WBglOb1vRFg,"Yo entiendo totalmente lo que se trabaja en este documental, mi mamá tiene esquizofrenia muy avanzada desde hace 15 AÑOS pero gracias a Dios está con vida, mis respetos para mis hermanos quien actualmente se encargan de ella!! Es una enfermedad muy triste!!..",[0. 0. 0. ... 0. 0. 0.],entiendo totalment trabaja document esquizofrenia avanzada hace gracia dio vida respeto hermano actualment encargan enfermedad trist,-1,0.010909903794527054,0.007797613274306059,0.009620068594813347
1362,sehNmNEBCDw,UCS5tV_8QGAgUw_1-mSSGKgg,"Las personas que salen en este documental no se les aprecia para nada la enfermedad,en mi caso me ha convertido en un despojo social....",[0. 0. 0. ... 0. 0. 0.],persona salen document aprecia enfermedad caso convertido despojo social,-1,0.014752672053873539,0.009013487957417965,0.012260542251169682
1367,sehNmNEBCDw,UCP5Nd3_kbtx8f91NwUWr_KA,Algún día visiten el psiquiátrico de tepexpan y saldrán llorando o al menos con un nudo en la garganta,[0. 0. 0. ... 0. 0. 0.],visiten psiqui trico tepexpan saldr llorando meno nudo garganta,-1,0.023305242881178856,0.010195976123213768,0.015535558573901653
1371,sehNmNEBCDw,UCVGvIot4CQBK8iXXF9MDRvw,Es muy fácil decir me duele la cabeza me duelen los brazos voy donde el odontólogo pero decir creo que me toca consultar con un siquiatra  nos da mucha vergüenza,[0. 0. 0. ... 0. 0. 0.],decir duel cabeza duelen brazo odont logo decir creo toca consultar siquiatra mucha verg enza,-1,0.05038261041045189,0.012525089085102081,0.019986217841506004
1373,sehNmNEBCDw,UCdBt1d4NnfrN3d-ruczUFZg,"es terrible vivir asi, drogado y enfrentar los efectos secundarios de los antipsicoticos
es mejor morir q vivir asi",[0. 0. 0. ... 0. 0. 0.],terribl vivir drogado enfrentar efecto secundario antipsicotico mejor morir vivir,-1,0.03225353732705116,0.007803603075444698,0.01957228034734726
1374,sehNmNEBCDw,UCUSlKPdDD2aB9VUM7PwhK6g,"Si tienen un abuelo y un padre loco es mejor que no tengan hijos porque van a salir con problemas.

Y si tienes ansiedad déjame decirte que ya es tarde tarde o temprano se creará una enfermedad mental grave como la esquizofrenia.",[0. 0. 0. ... 0. 0. 0.],abuelo padr loco mejor hijo salir problema ansiedad jame decirt tard tard temprano crear enfermedad mental grave esquizofrenia,-1,0.019025621935725212,0.011051055043935776,0.012751400470733643
1375,BlXafWv5Nz8,UCdHMfQTeBFL_jZGtIu6l4nw,es divertido ser machista,[0. 0. 0. ... 0. 0. 0.],divertido machista,-1,0.14783741533756256,0.08920370787382126,0.14249996840953827
1376,BlXafWv5Nz8,UCYUcOQojeQNIzjMOJEEnNwQ,"Quién dice que no puede :gobernar, política, decisiones , hasta mentirosas son.
Así son, difaman",[0. 0. 0. ... 0. 0. 0.],dice pued gobernar tica decision mentirosa difaman,-1,0.8286968469619751,0.6812368631362915,0.7136858701705933
1379,BlXafWv5Nz8,UCYUcOQojeQNIzjMOJEEnNwQ,"Lo que he visto, cuando conducen las mujeres se dan el paso entre otras más, cuando es un hombre hacen lo contrario.
A eso que le llamaría la señora que da la noticia?",[0. 0. 0. ... 0. 0. 0.],visto conducen mujer paso hombr hacen contrario llamar noticia,-1,0.266534686088562,0.008222678676247597,0.03663451597094536
1380,BlXafWv5Nz8,UCYUcOQojeQNIzjMOJEEnNwQ,"Yo no soy machista, veo una mujer parada y un hombre, sigan parados. Existen excepciones por vejez, tiene unos vagones exclusivos. ¡Que envidia!",[0. 0. 0. ... 0. 0. 0.],machista mujer parada hombr sigan parado existen excepcion vejez vagon exclusivo envidia,-1,0.7554894685745239,0.03028571419417858,0.225472092628479
1381,BlXafWv5Nz8,UCO0uLqR5yWi1r80wmTSrelg,Porque hay mujeres que para todo es machismo (no todas) no todos los hombres somos machismos,[0. 0. 0. ... 0. 0. 0.],mujer machismo toda hombr machismo,-1,0.9058821201324463,0.10696392506361008,0.29361823201179504
1382,BlXafWv5Nz8,UCM_vfecnGxedPRle9LgdJfw,"las ideologías de algunas mujeres son en parte del maltrato que se les daba y no las culpo por estar siempre a la defensiva, mi abuelo maltrataba a mi abuela y todos lo defendían diciendo que nunca le levanto la mano, ósea no la golpeo pero mi abuela nos contaba que cuando el quería tener sexo aun que ella no quisiera se tenia que poner, no la golpeaba pero se ponía violento, yo recuerdo como le trataba y repito nunca vi que le levantara la mano pero si que la hacia de menos como si fuera su sirvienta y ese tipo de cosas, mi padre menos que el pero si que hizo sufrir a mi madre por muchos años, ya ha cambiado pero aun de vez en cuando en pleno 2023 le sale eso que le enseñaron, si no fuera por sus hijos que le ponemos sus regañadas seguiría igual. es un alivio que hemos cambiado como sociedad y las mujeres ahora se pueden defender y pueden elegir y para nada pido que bajen la guardia solo que piensen usen su cerebro y no sean como esos hombres machistas que se respaldan por la biología, no se conviertan en lo que tanto odiaron.",[0. 0. 0. ... 0. 0. 0.],ideolog mujer part maltrato daba culpo siempr defensiva abuelo maltrataba abuela defend diciendo nunca levanto mano golpeo abuela contaba quer tener sexo quisiera tenia poner golpeaba violento recuerdo trataba repito nunca levantara mano hacia meno sirvienta tipo cosa padr meno hizo sufrir madr cambiado pleno sale ens aron hijo ponemo rega ada seguir igual alivio cambiado sociedad mujer ahora pueden defend pueden elegir pido bajen guardia solo piensen usen cerebro hombr machista respaldan biolog conviertan odiaron,-1,0.4639892876148224,0.028153469786047935,0.20358137786388397
1384,BlXafWv5Nz8,UC4wouUxcJ4UL7LpbHgJ0kEA,En un programa de tele esta arreglado para que una mujer le gane a un hombre solo o estando c varios machirulos,[0. 0. 0. ... 0. 0. 0.],programa tele arreglado mujer gane hombr solo vario machirulo,-1,0.23105520009994507,0.021445181220769882,0.06318918615579605
1385,BlXafWv5Nz8,UCnLDI_oICfHzy3OmaP1S2wA,"Últimamente ya me tiene harto esos tipicos niños que se creen basados por insultar a una mujer y lo toman como algo gracioso 
Pero si lo llega a hacer una mujer un chiste como ellos  ellos son los primeros en quejarse y arderse , la verdad yo pienso que no hay que darle el celular a los niños por que sino van atener esa conducta de mierda que tienen ahora , que en ves de ser basados terminan siendo cristalitos  que no se le pude decir nada ,😂",[0. 0. 0. ... 0. 0. 0.],ltimament harto tipico creen basado insultar mujer toman gracioso llega hacer mujer chist primero quejars arders verdad pienso darl celular sino aten conducta mierda ahora basado terminan siendo cristalito pude decir,-1,0.25590842962265015,0.008988103829324245,0.09049638360738754
